FİRMA NUMARASI	FİRMA ADI	İŞ YERİ	AMBAR	TÜR	MALZEME/HİZMET KODU	MASRAF MERKEZİ	TALEP NUMARASI	TALEP EDEN	TALEP TARİHİ	TALEP ONAYLAYAN	TALEP ONAY TARİHİ	TALEP AÇIKLAMA	SİPARİŞ NUMARASI	SİPARİŞİ AÇAN	SİPARİŞ TARİHİ	SİPARİŞ ONAYLAYAN	SİPARİŞ ONAY TARİHİ	SİPARİŞ MALZEME	TESLİM EVRAK NO	TESLİM TARİHİ	CARİ ÜNVANI	TESLİM ALAN	AÇIKLAMA	MİKTAR	BİRİM	ÖDEME VADESİ	PARA BİRİMİ	BİRİM FİYAT	TOPLAM	FATURAYI KAYDEDEN	FATURA KAYDETME TARİHİ	FATURA TARİHİ	FATURA NO
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.061	MEKANİK BAKIM ONARIM	T.032.003.000102	tunahan.ak	23.01.2026 09:23	murat.boztaş	23.01.2026 14:41	Atölye Giderleri Gönen	S.ACM.GNN.000172	Semih Mutlu	27.01.2026 09:13	ali.baplı	27.01.2026 15:33	Atölye Giderleri Gönen			MANİSA TEKNİK HIRDAVAT TİCARET LİMİTED ŞİRKETİ		19 NUMARA İZELTAŞ CIRCIR ANAHTAR	5	Adet	30	TL	630	3150	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.061	MEKANİK BAKIM ONARIM	T.032.003.000102	tunahan.ak	23.01.2026 09:23	murat.boztaş	23.01.2026 14:41	Atölye Giderleri Gönen	S.ACM.GNN.000172	Semih Mutlu	27.01.2026 09:13	ali.baplı	27.01.2026 15:33	Atölye Giderleri Gönen			MANİSA TEKNİK HIRDAVAT TİCARET LİMİTED ŞİRKETİ		22 NUMARA İZELTAŞ CIRCIR ANAHTAR	5	Adet	30	TL	962	4810	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.061	MEKANİK BAKIM ONARIM	T.032.003.000102	tunahan.ak	23.01.2026 09:23	murat.boztaş	23.01.2026 14:41	Atölye Giderleri Gönen	S.ACM.GNN.000172	Semih Mutlu	27.01.2026 09:13	ali.baplı	27.01.2026 15:33	Atölye Giderleri Gönen			MANİSA TEKNİK HIRDAVAT TİCARET LİMİTED ŞİRKETİ		24 NUMARA İZELTAŞ CIRCIR ANAHTAR	5	Adet	30	TL	1086	5430	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.001	MEKANİK BAKIM ONARIM	T.032.003.000093	tunahan.ak	22.01.2026 17:11	murat.boztaş	23.01.2026 14:41	Bakım Onarım Giderleri Makina Tesisat-Gönen	S.ACM.GNN.000173	Semih Mutlu	27.01.2026 09:14	ali.baplı	27.01.2026 15:33	Bakım Onarım Giderleri Makina Tesisat-Gönen			MANİSA TEKNİK HIRDAVAT TİCARET LİMİTED ŞİRKETİ		ZIMPARA 80 KUM WATERPROOF SILICON CARBİDE	10	AD	30	TL	12	120	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.001	MEKANİK BAKIM ONARIM	T.032.003.000093	tunahan.ak	22.01.2026 17:11	murat.boztaş	23.01.2026 14:41	Bakım Onarım Giderleri Makina Tesisat-Gönen	S.ACM.GNN.000173	Semih Mutlu	27.01.2026 09:14	ali.baplı	27.01.2026 15:33	Bakım Onarım Giderleri Makina Tesisat-Gönen			MANİSA TEKNİK HIRDAVAT TİCARET LİMİTED ŞİRKETİ		ZIMPARA 100 KUM WATERPROOF SILICON CARBİDE	10	AD	30	TL	12	120	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.001	MEKANİK BAKIM ONARIM	T.032.003.000093	tunahan.ak	22.01.2026 17:11	murat.boztaş	23.01.2026 14:41	Bakım Onarım Giderleri Makina Tesisat-Gönen	S.ACM.GNN.000173	Semih Mutlu	27.01.2026 09:14	ali.baplı	27.01.2026 15:33	Bakım Onarım Giderleri Makina Tesisat-Gönen			MANİSA TEKNİK HIRDAVAT TİCARET LİMİTED ŞİRKETİ		ZIMPARA 120 KUM WATERPROOF SILICON CARBİDE	10	AD	30	TL	12	120	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.001	MEKANİK BAKIM ONARIM	T.032.003.000093	tunahan.ak	22.01.2026 17:11	murat.boztaş	23.01.2026 14:41	Bakım Onarım Giderleri Makina Tesisat-Gönen	S.ACM.GNN.000173	Semih Mutlu	27.01.2026 09:14	ali.baplı	27.01.2026 15:33	Bakım Onarım Giderleri Makina Tesisat-Gönen			MANİSA TEKNİK HIRDAVAT TİCARET LİMİTED ŞİRKETİ		ZIMPARA 180 KUM WATERPROOF SILICON CARBİDE	10	AD	30	TL	12	120	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.001	MEKANİK BAKIM ONARIM	T.032.003.000093	tunahan.ak	22.01.2026 17:11	murat.boztaş	23.01.2026 14:41	Bakım Onarım Giderleri Makina Tesisat-Gönen	S.ACM.GNN.000173	Semih Mutlu	27.01.2026 09:14	ali.baplı	27.01.2026 15:33	Bakım Onarım Giderleri Makina Tesisat-Gönen			MANİSA TEKNİK HIRDAVAT TİCARET LİMİTED ŞİRKETİ		ZIMPARA 220 KUM WATERPROOF SILICON CARBİDE	10	AD	30	TL	12	120	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.061	MEKANİK BAKIM ONARIM	T.032.003.000111	tunahan.ak	23.01.2026 12:01	murat.boztaş	23.01.2026 14:40	Atölye Giderleri Gönen	S.ACM.GNN.000174	Semih Mutlu	27.01.2026 09:15	ali.baplı	27.01.2026 15:33	Atölye Giderleri Gönen			MANİSA TEKNİK HIRDAVAT TİCARET LİMİTED ŞİRKETİ		KARBOSAN PASLANMAZ ÇELİK ( İNOX ) KESME DİSKİ ( 115X1.0X22.23 ) 10 KUTU 	250	Adet	30	TL	15,6	3900	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.001	MEKANİK BAKIM ONARIM	T.032.003.000091	tunahan.ak	22.01.2026 16:15	tunahan.ak	27.01.2026 09:07	Bakım Onarım Giderleri Makina Tesisat-Gönen	S.ACM.GNN.000175	Semih Mutlu	27.01.2026 09:16	ali.baplı	27.01.2026 15:33	Bakım Onarım Giderleri Makina Tesisat-Gönen			MANİSA TEKNİK HIRDAVAT TİCARET LİMİTED ŞİRKETİ		2,4 LUK ARGON TELİ DEMİR ( 1 KUTU ) 	5	AD	30	TL	95	475	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.001	MEKANİK BAKIM ONARIM	T.032.003.000091	tunahan.ak	22.01.2026 16:15	tunahan.ak	27.01.2026 09:07	Bakım Onarım Giderleri Makina Tesisat-Gönen	S.ACM.GNN.000175	Semih Mutlu	27.01.2026 09:16	ali.baplı	27.01.2026 15:33	Bakım Onarım Giderleri Makina Tesisat-Gönen			MANİSA TEKNİK HIRDAVAT TİCARET LİMİTED ŞİRKETİ		1,6 LIK ARGON TELİ DEMİR ( 1 KUTU )	5	AD	30	TL	106	530	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gaziantep	Gaziantep	HİZMET	730.01.030	İŞ GÜVENLİĞİ MALZEMELERİ	T.032.000.000157	antepgıda	27.01.2026 08:28	antepgıda	27.01.2026 09:26	Muhtelif Üretim Giderleri- (Merkez)%10	S.ACM.GAN.000061	okkes.yilmaz	27.01.2026 11:58	irmak.kozlu	28.01.2026 14:03	Muhtelif Üretim Giderleri- (Merkez)%10			ÖZKARALAR BCF İPLİK SAN VE TİC A.Ş		39 numara çelik burun ayakkabı (GÜLAY GÜNDÜZ)(mekap)	1	AD	01	TL	1181,82	1181,82	SATIŞDESTEK2	28.01.2026 15:28	27.01.2026 00:00	OZK2026000000203
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gaziantep	Gaziantep	HİZMET	730.01.030	İŞ GÜVENLİĞİ MALZEMELERİ	T.032.000.000157	antepgıda	27.01.2026 08:28	antepgıda	27.01.2026 09:26	Muhtelif Üretim Giderleri- (Merkez)%10	S.ACM.GAN.000061	okkes.yilmaz	27.01.2026 11:58	irmak.kozlu	28.01.2026 14:03	Muhtelif Üretim Giderleri- (Merkez)%10			ÖZKARALAR BCF İPLİK SAN VE TİC A.Ş		42 numara çelik burun ayakkabı (ALİ OSMAN DANDAN)(mekap)	1	AD	01	TL	1181,82	1181,82	SATIŞDESTEK2	28.01.2026 15:28	27.01.2026 00:00	OZK2026000000203
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	258.05.011	ELEKTRİK MALZEMELERİ	T.032.003.000121	tunahan.ak	26.01.2026 14:48	murat.boztaş	27.01.2026 09:59	Çevre Düzenlemesi ve Bakımı -Gönen	S.ACM.GNN.000176	Semih Mutlu	27.01.2026 15:18	ali.baplı	27.01.2026 15:33	Çevre Düzenlemesi ve Bakımı -Gönen			FİDER ELEKTRİK MÜH. SAN. VE TİC. LTD. ŞTİ.		25X16 MM PLASTİK KANAL ( 50 METRE ) ACİL	50	AD	30	TL	20,8334	1041,67	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gaziantep	Gaziantep	HİZMET	730.01.030	HIRDAVAT	T.032.000.000155	antepgıda	26.01.2026 10:31	antepgıda	27.01.2026 09:19	Muhtelif Üretim Giderleri- (Merkez)%10	S.ACM.GAN.000062	okkes.yilmaz	27.01.2026 17:17	irmak.kozlu	27.01.2026 17:18	Muhtelif Üretim Giderleri- (Merkez)%10			ATILIM ENDÜSTRİYEL TEMİZLİK ÜRÜNLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ		gıdaya uygun küçük kürek biber üretim için 	2	AD	01	EUR	1077,8376	2155,68				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gaziantep	Gaziantep	MALZEME	150.07.029	STREÇ VE HIŞIR POŞET	T.032.000.000152	ANTEPDEPO	21.01.2026 11:11	ANTEPDEPO	21.01.2026 11:13	NAYLON MAKİNA STRECH	S.ACM.GAN.000063	okkes.yilmaz	27.01.2026 17:17	irmak.kozlu	27.01.2026 17:18	NAYLON MAKİNA STRECH			ABY PLASTİK AMBALAJ VE ENERJİ SAN TİC A.Ş			1000	KG	60	USD	71,44137	71441,37				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.009	BOYA MALZEMELERİ	T.032.003.000120	tunahan.ak	26.01.2026 11:13	murat.boztaş	27.01.2026 10:00	Bakım Onarım  Giderleri Evaparatör Bölüm- Gönen	S.ACM.GNN.000177	Semih Mutlu	27.01.2026 17:40	ali.baplı	28.01.2026 11:49	Bakım Onarım  Giderleri Evaparatör Bölüm- Gönen			NİĞDELİLER DEMİR TİC. ŞEFİK TÜRK		ÇINAR RAPİT SONKAT PARLAMET MAVİ ( 1 TENEKE ) 	1	AD	30	TL	1866,5	1866,5	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.009	BOYA MALZEMELERİ	T.032.003.000120	tunahan.ak	26.01.2026 11:13	murat.boztaş	27.01.2026 10:00	Bakım Onarım  Giderleri Evaparatör Bölüm- Gönen	S.ACM.GNN.000177	Semih Mutlu	27.01.2026 17:40	ali.baplı	28.01.2026 11:49	Bakım Onarım  Giderleri Evaparatör Bölüm- Gönen			NİĞDELİLER DEMİR TİC. ŞEFİK TÜRK		ÇINAR ENDÜSTRİYEL BOYA PARLAK SİYAH ( 1 TENEKE ) 	1	AD	30	TL	1546	1546	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.009	BOYA MALZEMELERİ	T.032.003.000120	tunahan.ak	26.01.2026 11:13	murat.boztaş	27.01.2026 10:00	Bakım Onarım  Giderleri Evaparatör Bölüm- Gönen	S.ACM.GNN.000178	Semih Mutlu	27.01.2026 17:40	ali.baplı	28.01.2026 11:49	Bakım Onarım  Giderleri Evaparatör Bölüm- Gönen			UZUNOĞULLARI YEDEK PARÇA HIRDAVAT İNŞ.OTOM.TAR.VE HAYV.SAN.TİC.LTD.ŞTİ		ÇINAR YAĞLI  PORTAKAL RENGİ BOYA ( BUL  DİREKLERİN BOYANMASI İÇİN ) 3 KG 	1	AD	30	TL	475	475	*			
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.03.007	İŞ KIYAFETLERİ	T.055.000.000074	mehmet.urun	22.01.2026 16:05	Zehra Kılınç	27.01.2026 17:47	Muhtelif Üretim Giderleri- (Akhisar)%8	S.ZYT.MRK.000095	Zehra Kılınç	27.01.2026 17:49	AKHİSAR.MUHASEBE	27.01.2026 17:50	Muhtelif Üretim Giderleri- (Akhisar)%8			HÜSEYİN AKARÇAY		KUYU PERSONELLERİ İÇİN ÖNLÜK	15	Adet	01	TL	330	4950	*			
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.02.001	PERİYODİK KONTROLLER	T.055.000.00005	mehmet.urun	26.01.2026 11:49	evren.akinci	26.01.2026 14:40	Bakım Onarım Giderleri Makina Tesisat - Akhisar	S.ZYT.MRK.000096	Zehra Kılınç	28.01.2026 09:00	AKHİSAR.MUHASEBE	28.01.2026 09:01	Bakım Onarım Giderleri Makina Tesisat - Akhisar			ETA ISI TEKNOLOJİLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ		BUHAR KAZANI ARIZA	1	Adet	01	TL	13850	13850	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	MALZEME	157.01.003	PALET	T.032.003.000103	tunahan.ak	23.01.2026 11:58	tunahan.ak	28.01.2026 09:11	PALET AHŞAP ( 80x120 ) (EURO )	S.ACM.GNN.000179	Semih Mutlu	28.01.2026 09:25	ali.baplı	28.01.2026 11:50	PALET AHŞAP ( 80x120 ) (EURO )			ANADOLU EGE ENTEGRE AHŞAP SİSTEMLERİ SAN. VE TİC. A.Ş.		PALET 80X120 EURO ( 1 TIR ) 	952	AD	60	TL	480	456960	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gaziantep	Gaziantep	HİZMET	730.01.030	İŞ GÜVENLİĞİ MALZEMELERİ	T.032.000.000158	antepgıda	27.01.2026 15:28			Muhtelif Üretim Giderleri- (Merkez)%10	S.ACM.GAN.000064	okkes.yilmaz	28.01.2026 09:38	irmak.kozlu	29.01.2026 07:59	Muhtelif Üretim Giderleri- (Merkez)%10			MTH MERT TEKNİK HIRDAVAT SAN VE TİC A.Ş		sakal maskesi	500	AD	01	TL	0,6	300	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gaziantep	Gaziantep	HİZMET	730.01.030	ELEKTRİK MALZEMELERİ	T.032.000.000156	antepgıda	26.01.2026 10:34	antepgıda	26.01.2026 10:35	Muhtelif Üretim Giderleri- (Merkez)%10	S.ACM.GAN.000066	okkes.yilmaz	28.01.2026 10:39	irmak.kozlu	28.01.2026 14:08	Muhtelif Üretim Giderleri- (Merkez)%10			DEMA KİMYA ARITMA TİCARET LTD. ŞTİ.		E 505 ULTRAVİOLE LAMBA 65 WATT GHO843T5LCA/4C	1	AD	01	TL	1100	1100	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gaziantep	Gaziantep	MALZEME	150.05.061	ETİKET	T.032.000.000167	antepgıda	28.01.2026 11:01	antepgıda	28.01.2026 11:01	ETİKET 1/2 NAR EKŞİSİ	S.ACM.GAN.000067	okkes.yilmaz	28.01.2026 11:03	irmak.kozlu	28.01.2026 11:04	ETİKET 1/2 NAR EKŞİSİ			TUNA OFSET ETİKET SAN. VE TİC. LTD. ŞTİ.		330 g nar ekşili sos etiketi pp opak 	20000	AD	60	EUR	0,437336	8746,72	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.051	MEKANİK BAKIM ONARIM	T.032.003.000124	tunahan.ak	28.01.2026 09:44	tunahan.ak	28.01.2026 09:51	Arıtma Giderleri- (Gönen)%18	S.ACM.GNN.000180	Semih Mutlu	28.01.2026 11:33	ali.baplı	28.01.2026 11:50	Arıtma Giderleri- (Gönen)%18			GÖNEN METAL - MURAT TÜRK		50X50X5 KROM KÖŞEBENT ( 2 BOY ) ACİL	2	AD	30	TL	3541,6666	7083,33	*			
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.03.008	TABELA VE REKLAM	T.055.000.000080	sibel.dogan	22.01.2026 18:41	sibel.dogan	27.01.2026 15:40	Muhtelif Üretim Giderleri - (Akhisar)%18	S.ZYT.MRK.000097	Zehra Kılınç	28.01.2026 11:47	AKHİSAR.MUHASEBE	28.01.2026 12:55	Muhtelif Üretim Giderleri - (Akhisar)%18			RASİM GÖK		KAĞIT VE KARTON AMBALAJ-TABELA-A4 BOYUTU-210*297 mm-PLASTİK AMBALAJ-A4 BOYUTU-210*297 mm-ATIK METAL-A4 BOYUTU-210*297 mm-PLASTİK ATIKLAR-A4 BOYUTU-210*297 mm	8	Adet	01	TL	250	2000				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.001	MEKANİK BAKIM ONARIM	T.032.003.000123	tunahan.ak	27.01.2026 14:41	tunahan.ak	28.01.2026 11:25	Bakım Onarım Giderleri Makina Tesisat-Gönen	S.ACM.GNN.000181	Semih Mutlu	28.01.2026 11:48	ali.baplı	28.01.2026 11:50	Bakım Onarım Giderleri Makina Tesisat-Gönen			UZUNOĞULLARI YEDEK PARÇA HIRDAVAT İNŞ.OTOM.TAR.VE HAYV.SAN.TİC.LTD.ŞTİ		PUL BAŞLI AKILLI VİDA  ( 1 KUTU ) NUMUNENİN AYNISI	500	AD	30	TL	0,375	187,5	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.001	MEKANİK BAKIM ONARIM	T.032.003.000123	tunahan.ak	27.01.2026 14:41	tunahan.ak	28.01.2026 11:25	Bakım Onarım Giderleri Makina Tesisat-Gönen	S.ACM.GNN.000181	Semih Mutlu	28.01.2026 11:48	ali.baplı	28.01.2026 11:50	Bakım Onarım Giderleri Makina Tesisat-Gönen			UZUNOĞULLARI YEDEK PARÇA HIRDAVAT İNŞ.OTOM.TAR.VE HAYV.SAN.TİC.LTD.ŞTİ		VİDA DIN 7505A SUNTA SİVRİ UÇLU TAM DİŞ 5X80 	200	AD	30	TL	1,05	210	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gönen	Gönen	HİZMET	730.05.001	MEKANİK BAKIM ONARIM	T.032.003.000123	tunahan.ak	27.01.2026 14:41	tunahan.ak	28.01.2026 11:25	Bakım Onarım Giderleri Makina Tesisat-Gönen	S.ACM.GNN.000181	Semih Mutlu	28.01.2026 11:48	ali.baplı	28.01.2026 11:50	Bakım Onarım Giderleri Makina Tesisat-Gönen			UZUNOĞULLARI YEDEK PARÇA HIRDAVAT İNŞ.OTOM.TAR.VE HAYV.SAN.TİC.LTD.ŞTİ		8 MM ROKET DUBEL 	500	AD	30	TL	0,25	125	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gaziantep	Gaziantep	MALZEME	150.05.077	ETİKET	T.032.000.000164	ANTEPDEPO	28.01.2026 10:24	ANTEPDEPO	28.01.2026 10:28	%100 NAR EKŞİSİ 330 Gr. (CAM) ETİKET 	S.ACM.GAN.000068	okkes.yilmaz	28.01.2026 13:42	irmak.kozlu	28.01.2026 13:43	%100 NAR EKŞİSİ 330 Gr. (CAM) ETİKET 			TUNA OFSET ETİKET SAN. VE TİC. LTD. ŞTİ.			90000	AD	60	EUR	1,800796	162071,64	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gaziantep	Gaziantep	MALZEME	150.05.078	KAPŞON	T.032.000.000165	ANTEPDEPO	28.01.2026 10:25	ANTEPDEPO	28.01.2026 10:28	%100 NAR EKŞİSİ 330 Gr. (CAM) SİYAH KAPŞON	S.ACM.GAN.000069	okkes.yilmaz	28.01.2026 14:22	irmak.kozlu	28.01.2026 14:23	%100 NAR EKŞİSİ 330 Gr. (CAM) SİYAH KAPŞON			AYKAP KAPAK TİC.A.Ş			90000	AD	15	EUR	0,617416	55567,44				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gaziantep	Gaziantep	HİZMET	730.01.030	E-TİCARET	T.032.000.000169	antepgıda	28.01.2026 16:03	antepgıda	28.01.2026 16:14	Muhtelif Üretim Giderleri- (Merkez)%10	S.ACM.GAN.000070	okkes.yilmaz	28.01.2026 17:17	irmak.kozlu	28.01.2026 17:18	Muhtelif Üretim Giderleri- (Merkez)%10			MUHTELİF SATICILAR		Omnisoft Hydronit Tek Kullanımlık Amerikan Temizlik Bezi 50 Yaprak	10	AD	01	TL	216,36	2163,6	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gaziantep	Gaziantep	MALZEME	150.06.052	KARTON KOLİ	T.032.000.000151	ANTEPDEPO	20.01.2026 14:38	ANTEPDEPO	21.01.2026 11:09	KOLİ - (NAR EKŞİSİ 1/2)	S.ACM.GAN.000071	okkes.yilmaz	28.01.2026 17:24	irmak.kozlu	28.01.2026 17:25	KOLİ - (NAR EKŞİSİ 1/2)			AHMET DENİZ			10000	AD	01	TL	5,65	56500				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gaziantep	Gaziantep	MALZEME	150.06.077	KARTON KOLİ	T.032.000.000151	ANTEPDEPO	20.01.2026 14:38	ANTEPDEPO	21.01.2026 11:09	KOLİ - (SALATA SOSU 1/1)-960 GR 	S.ACM.GAN.000071	okkes.yilmaz	28.01.2026 17:24	irmak.kozlu	28.01.2026 17:25	KOLİ - (SALATA SOSU 1/1)-960 GR 			AHMET DENİZ			10000	AD	01	TL	8,1	81000				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gaziantep	Gaziantep	MALZEME	150.06.095	KARTON KOLİ	T.032.000.000151	ANTEPDEPO	20.01.2026 14:38	ANTEPDEPO	21.01.2026 11:09	KOLİ (YAPRAK BİBER ORTAK)- 500 Gr-1000 Gr-5000 Gr 	S.ACM.GAN.000071	okkes.yilmaz	28.01.2026 17:24	irmak.kozlu	28.01.2026 17:25	KOLİ (YAPRAK BİBER ORTAK)- 500 Gr-1000 Gr-5000 Gr 			AHMET DENİZ		500 GR 20 Lİ BARKODLU	10000	AD	01	TL	17	170000				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gaziantep	Gaziantep	MALZEME	150.06.096	KARTON KOLİ	T.032.000.000151	ANTEPDEPO	20.01.2026 14:38	ANTEPDEPO	21.01.2026 11:09	KOLİ (500 GR.PUL BİBER) A-101	S.ACM.GAN.000071	okkes.yilmaz	28.01.2026 17:24	irmak.kozlu	28.01.2026 17:25	KOLİ (500 GR.PUL BİBER) A-101			AHMET DENİZ			10000	AD	01	TL	7,45	74500				
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gaziantep	Gaziantep	MALZEME	150.07.019	PLASTİK AMBALAJ	T.032.000.000161	antepgıda	27.01.2026 16:07	antepgıda	29.01.2026 08:27	NAYLON TORBA-OPP-200 Gr Pul Biber	S.ACM.GAN.000072	okkes.yilmaz	29.01.2026 08:30	irmak.kozlu	29.01.2026 08:31	NAYLON TORBA-OPP-200 Gr Pul Biber			ÜNAL SENTETİK DOKUMA SAN. VE TİC. A.Ş.		200 g tatlı pul biber opp	500	KG	60	USD	138,66464	69332,32				
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.02.001	HIRDAVAT	T.055.000.00003	mehmet.urun	26.01.2026 11:33	evren.akinci	26.01.2026 14:39	Bakım Onarım Giderleri Makina Tesisat - Akhisar	S.ZYT.MRK.000099	Zehra Kılınç	29.01.2026 10:29	AKHİSAR.MUHASEBE	29.01.2026 10:30	Bakım Onarım Giderleri Makina Tesisat - Akhisar			ALİ KARABULUT İNŞAAT A.Ş.		SARI-SİYAH KAYDIRMAZ BANT	3	Adet	01	TL	333,3333	1000	*			
32	2022-2026 ACEMOĞLU GIDA SAN. VE TİC. A.Ş.	Gaziantep	Gaziantep	HİZMET	730.01.030	İŞ SAĞLIĞI VE GÜVENLİĞİ	T.032.000.000172	antepgıda	28.01.2026 16:08	antepgıda	29.01.2026 11:36	Muhtelif Üretim Giderleri- (Merkez)%10	S.ACM.GAN.000073	okkes.yilmaz	29.01.2026 11:41	irmak.kozlu	29.01.2026 11:42	Muhtelif Üretim Giderleri- (Merkez)%10			ATILIM ENDÜSTRİYEL TEMİZLİK ÜRÜNLERİ SANAYİ VE TİCARET LİMİTED ŞİRKETİ		gıdaya uygun kova vikan  kova  kapaklı  12  lt mavi renk 	1	AD	01	EUR	2336,0363	2336,04				
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	MALZEME	150.01.0205	ETİKET	T.055.000.000114	Akhisar.Depo	28.01.2026 15:11	evren.akinci	28.01.2026 16:31	ETİKET (PET) 1/1 2XS	S.ZYT.MRK.000100	Zehra Kılınç	29.01.2026 11:56	AKHİSAR.MUHASEBE	29.01.2026 11:58	ETİKET (PET) 1/1 2XS			TUNA OFSET - ETİKET SANAYİ TİCARET LİMİTED ŞİRKETİ			100000	AD	60	EUR	1,14257	114257				
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	MALZEME	150.01.0245	ETİKET	T.055.000.000114	Akhisar.Depo	28.01.2026 15:11	evren.akinci	28.01.2026 16:31	BARKOD STICKER (PET) 1/1 2XS	S.ZYT.MRK.000100	Zehra Kılınç	29.01.2026 11:56	AKHİSAR.MUHASEBE	29.01.2026 11:58	BARKOD STICKER (PET) 1/1 2XS			TUNA OFSET - ETİKET SANAYİ TİCARET LİMİTED ŞİRKETİ			17000	Adet	60	EUR	0,51935	8828,95				
55	2022-2026 ÖNCÜ ZEYTİNCİLİK GIDA VE SAN. TİC. A.Ş.	Merkez	Akhisar	HİZMET	730.03.012	LABORATUVAR GİDERLERİ	T.055.000.000110	sibel.dogan	28.01.2026 11:23	evren.akinci	28.01.2026 16:31	Laboratuar Giderleri - (Akhisar) 	S.ZYT.MRK.000101	Zehra Kılınç	29.01.2026 12:40	AKHİSAR.MUHASEBE	29.01.2026 12:41	Laboratuar Giderleri - (Akhisar) 			LABOR TEKNİK LABORATUAR MALZEMELERİ SANAYİ VE TİCARET ANONİM ŞİRKETİ		KABA FİLTRE KAĞIDI-40*40 cm	500	AD	01	TL	4	2000				
